0314    11  136.750000     8  127.196747    7.541752   40.216892    0.278864    0.110748    0.091728    5.726703e-06    2.194824    5.126953e-09    0.164459
0315    11  139.050003     8  129.196762    8.348755   40.876892    0.277616    0.113807    0.091721    1.702458e-06    2.204590    5.126953e-09    0.164459
0316    11  141.350006     8  131.197250    9.181751   41.540390    0.276192    0.116792    0.092268    1.092441e-05    2.214355    5.126953e-09    0.164459
0317    11  143.550003     8  133.197250   10.040752   42.207893    0.274884    0.119821    0.092241    7.377006e-06    2.224121    5.126953e-09    0.164398
0318    11  145.850006     8  135.197250   10.924252   42.878391    0.273547    0.122836    0.092204    1.226924e-05    2.233887    5.126953e-09    0.164398
0319    11  148.149994     8  137.197250   11.833252   43.552391    0.272394    0.125320    0.092228    6.441958e-06    2.243652    5.615234e-09    0.164398
0320    11  150.449997     8  139.197250   12.767754   44.229893    0.271016    0.128311    0.092176    3.323890e-06    2.258301    5.615234e-09    0.164398
0321    11  152.850006     8  141.197250   13.729752   44.911892    0.269449    0.131506    0.092268    2.532266e-06    2.268066    5.615234e-09    0.164337
0322    11  155.149994     8  143.197250   14.720253   45.597393    0.267998    0.134458    0.092191    1.355633e-05    2.282715    5.615234e-09    0.164337
0323    11  157.550003     8  145.197250   15.739255   46.287392    0.266133    0.138120    0.092182    2.350658e-06    2.297363    5.615234e-09    0.164337
0324    11  159.850006     8  147.197250   16.789753   46.981892    0.264444    0.141262    0.092234    3.009103e-06    2.312012    5.615234e-09    0.164337
0325    11  162.250000     8  149.197250   17.870754   47.680893    0.262913    0.144159    0.092127    2.999790e-06    2.326660    6.103515e-09    0.164337
0326    11  164.649994     8  151.197250   18.981754   48.384392    0.261410    0.146794    0.092244    3.371388e-06    2.341309    6.103515e-09    0.164337
0327    11  167.050003     8  153.197250   20.122253   49.092392    0.259624    0.149889    0.092263    1.192559e-05    2.355957    6.103515e-09    0.164276
0328    11  169.550003     8  155.197754   21.294254   49.805893    0.257569    0.153439    0.092186    4.649162e-06    2.375488    6.103515e-09    0.164276
0329    11  171.949997     8  157.197754   22.499254   50.525391    0.255962    0.156029    0.092269    5.478971e-06    2.390137    6.103515e-09    0.164276
0330    11  174.449997     8  159.197754   23.735754   51.249893    0.254087    0.159072    0.092256    3.438443e-06    2.409668    6.591797e-09    0.164276
0331    11  176.949997     8  161.197754   25.004255   51.979393    0.252168    0.162086    0.092227    1.019984e-05    2.424316    6.591797e-09    0.164215
